name;aliases;admin1;population;lat;lon
Eisensdorf;;BY;0;48.95599;11.79559
Eisenspalterei;;BB;0;52.83864;13.76647
Eisensprung;;BW;0;48.33732;8.03621
Eisensteg;;BY;0;48.73429;13.35489
Eisenstorf;;BY;0;48.77141;12.83544
Eisental;;BW;0;48.7151;8.16672
Eisenwind;;BY;0;50.20066;11.432
Eisenzeche;;SN;0;50.6589;13.4054
Eisenärzt;Eisenarzt;BY;0;47.79839;12.64553
Eiserding;;BY;0;48.80741;13.14265
Eiserfeld;;NW;0;50.8421;7.98774
Eiserfey;;NW;0;50.55393;6.65883
Eisern;;NW;0;50.82869;8.03715
Eiserne Hand;;MV;0;53.91486;11.48375
Eiserode;;SN;0;51.12346;14.62456
Eisersdorf;;BY;0;49.87848;11.89988
Eisfelder Talmühle;Eisfelder Talmuhle|Eisfelder Thalmuhle|Eisfelder Thalmühle;TH;0;51.61667;10.81667
Eishausen;;TH;0;50.37464;10.73808
Eisighof;;BW;0;48.12711;9.35692
Eisingersdorf;;BY;0;48.53096;10.976
Eisingertshofen;;BY;0;48.28055;11.45567
Eisinghausen;;NI;0;53.25972;7.46251
Eismann;;NW;0;52.11667;7.26667
Eismannsberg;;BY;0;49.40338;11.43703
Eismannsdorf;;ST;0;51.56806;12.09338
Eismannsdorf;;BY;0;49.21726;11.23841
Eismerszell;;BY;0;48.14974;11.05984
Eisolzried;;BY;0;48.25848;11.33969
Eispertshofen;;BY;0;49.34291;11.53204
Eissen;;NW;0;51.5731;9.16457
Eissingort;;NW;0;52.05069;7.16144
Eisten;;NI;0;52.8036;7.54383
Eistringhausen;;NW;0;51.22057;7.33723
Eistrup;;NI;0;52.24413;8.15369
Eisweiler;;SL;0;49.51568;7.15232
Eitelsbach;;RP;0;49.77673;6.72024
Eitelsried;;BY;0;48.18378;11.16862
Eitensheim;Eitensham;BY;0;48.81667;11.31667
Eiterbach;;BW;0;49.506;8.81124
Eiterberg;;BY;0;47.6784;10.56873
Eiterhagen;;HE;0;51.19071;9.59085
Eitersberg;;BY;0;49.00098;10.50806
Eitershofen;;BY;0;48.44038;11.13482
Eiting;;BY;0;48.12153;12.53665
Eitlbrunn;;BY;0;49.11457;12.06661
Eitra;;HE;0;50.81282;9.73783
Eitze;;NI;0;52.98402;9.68937
Eitzen;;NI;0;52.80296;8.87675
Eitzen Eins;Eitzen;NI;0;53.13566;10.43284
Eitzen Zwei;;NI;0;53.05525;10.37169
Eitzendorf;;NI;0;52.87247;9.141
Eitzenham;;BY;0;48.50083;13.01355
Eitzing;;BY;0;47.85282;12.18839
Eitzingerreut;Eitzingerreuth;BY;0;48.66184;13.5603
Eitzte;;NI;0;53.33574;9.19963
Eitzum;;NI;0;52.1555;10.81758
Eitzweiler;;SL;0;49.55399;7.20242
Eiweiler;;SL;0;49.55327;7.01653
Eixe;;NI;0;52.35118;10.18287
Eixen Forsthaus;;MV;0;54.17635;12.73878
Eixendorf;;BY;0;49.34539;12.45066
Eizersdorf;;BY;0;48.78164;13.28313
Eizisried;;BY;0;47.68304;10.35426
Eiße;;NI;0;52.74228;9.15718
Eißel;;NI;0;52.97823;9.01211
Eja;;BY;0;48.58671;11.52766
Ekardsreut;Ekartsreut;BY;0;49.19416;12.21535
Ekartsweiler;;BW;0;48.90435;9.62645
Ekeberg;;SH;0;54.64493;9.60834
Ekebergkrug;;SH;0;54.6354;9.61985
Ekel;;NI;0;53.60442;7.21235
Ekel;;NW;0;51.63615;6.93639
Ekel;;SH;0;54.32526;9.3553
Ekelergaste;;NI;0;53.6;7.21667
Ekelsdorf;;SH;0;54.05795;10.68498
Ekern;;NI;0;53.16031;7.9963
Ekernermoor;Ekernmoor;NI;0;53.16015;8.01457
Ekholt;;SH;0;53.74214;9.72864
Elb;;NW;0;51.18566;6.91402
Elba;;NI;0;53.298;10.43053
Elbach;;NW;0;51.02522;7.45981
Elbach;;BY;0;47.74149;11.95235
Elbart;;BY;0;49.61353;11.91335
Elbdeich;;NI;0;53.8314;9.18187
Elben;;ST;0;51.59461;11.68439
Elben;;HE;0;51.23258;9.20003
Elben;;NW;0;50.98953;7.87917
Elben;;RP;0;50.75;7.83333
Elbenau;;ST;0;52.04487;11.75999
Elbenberg;Elberberg;HE;0;51.2297;9.20307
Elbenrod;;HE;0;50.77844;9.33272
Elberberg;;HE;0;51.23066;9.2094
Elberfeld;Elberfeldia;NW;0;51.25083;7.14816
Elbergen;;NI;0;52.75278;7.74157
Elbersberg;;BY;0;49.75195;11.44368
Elberschwenden;;BW;0;48.93606;10.255
Elbersdorf;;HE;0;51.11732;9.65676
Elbersdorf;;SN;0;51.02175;13.9916
Elbersreuth;;BY;0;50.24823;11.56108
Elbersroth;;BY;0;49.20798;10.41855
Elbeu;;ST;0;52.23884;11.61861
Elbgrund;;HE;0;50.51227;8.06116
Elbhang;;SH;0;53.43092;10.38435
Elbingen;;NI;0;51.61667;10.23333
Elbingen-Mähren;;RP;0;50.52669;7.9146
Elbisbach;;SN;0;51.10465;12.64167
Elbisheimerhof;;RP;0;49.60962;8.04916
Elbitz;;ST;0;51.52859;11.71107
Elbrichshof;;HE;0;50.56214;9.57072
Elbringhausen;;NW;0;51.13387;7.55974
Elbrinxen;;NW;0;51.90695;9.25298
Elbstorf;;NI;0;53.42064;10.2881
Elcherath;;RP;0;50.22466;6.18684
Elchering;;BY;0;48.07751;12.06737
Elchesheim;Elchesheim-Illingen;BW;0;48.92963;8.21067
Elchingen;Elchingen auf dem Hartsfeld|Elchingen auf dem Härtsfeld;BW;0;48.79124;10.26473
Eldagsen;;NW;0;52.38567;8.94471
Eldagsen;;NI;0;52.17122;9.65926
Eldenburg;;MV;0;53.50979;12.6341
Eldenburg;;BB;0;53.11422;11.43866
Eldenholz;;MV;0;53.51428;12.63987
Eldering;;BY;0;48.35639;12.103
Eldern;;BY;0;47.92422;10.30804
Eldratshofen;;BY;0;47.92298;10.76194
Elend;;SN;0;50.88446;13.69068
Elend;;BW;0;47.86824;7.84675
Elende;;TH;0;51.43168;10.63156
Elendskirchen;;BY;0;47.93561;11.87365
Elfenecke;;NI;0;51.87986;10.53713
Elferdingen;;NI;0;52.87535;9.66485
Elfershausen;;HE;0;51.09602;9.50472
Elfershude;;NI;0;53.42053;8.7731
Elfgen;;NW;0;51.08333;6.53333
Elfinger Hof;;BW;0;48.99845;8.77339
Elfsen;;NW;0;51.54639;8.15559
Elfte;;NW;0;52.27963;8.76262
Elgendorf;;RP;0;50.44259;7.79099
Elgersdorf;;SN;0;51.06233;13.37454
Elgersdorf;;BY;0;49.53979;10.7485
Elgershausen;;HE;0;51.27271;9.37572
Elgersweier;;BW;0;48.44002;7.94758
Elgert;;RP;0;50.57849;7.66773
Elhorn;;SH;0;54.30387;8.79174
Eliesenruh;;SH;0;53.85886;10.01054
Elisabethenhof;;HE;0;50.38565;9.41297
Elisabethfehn;;NI;0;53.12626;7.74265
Elisabethfehn Nord;;NI;0;53.16429;7.6946
Elisabethfehn Ost;;NI;0;53.148;7.71727
Elisabethheim;;MV;0;53.89178;12.11635
Elisabethhöhe;;BB;0;52.34688;12.88353
Elisabethhütte;;BB;0;51.98679;14.36111
Elisabethszell;;BY;0;49.02715;12.7501
Elisenau;;ST;0;52.35285;12.26974
Elisendorf;;SH;0;54.46019;10.06376
Elisenfels;;BY;0;50.04572;12.17494
Elisenhof;;BB;0;52.5005;14.18245
Elisenhof;;NW;0;51.54172;8.8051
Elisenthal;;NW;0;50.81667;7.56667
Elker;;NW;0;51.73885;7.97509
Elkerhausen;;HE;0;50.41752;8.28421
Elkeringhausen;;NW;0;51.20322;8.57453
Elkershausen;;NI;0;51.42375;9.89041
Elkhausen;;RP;0;50.81964;7.80465
Elkier;;SH;0;54.75361;9.73801
Elkofen;Ölkofen;BY;0;48.02331;11.96209
Ell;;NW;0;50.77003;6.3071
Ella;;BY;0;48.30284;12.27789
Ellaberg;;BY;0;48.28807;12.2825
Ellar;;HE;0;50.50669;8.0926
Ellbach;;BY;0;47.78198;11.58509
Ellbrunn;;BY;0;48.30409;12.79849
Ellen;;NW;0;50.85971;6.49687
Ellenbach;;BY;0;49.75244;12.27289
Ellenbach;;HE;0;49.66701;8.76575
Ellenberg;;SH;0;54.66222;9.94846
Ellenberg;;HE;0;51.18684;9.46635
Ellenberg;;BY;0;47.78189;10.40583
Ellenbogen;;SH;0;55.04463;8.44921
Ellenbrunn;;BY;0;48.78244;11.07752
Ellener Feld;;HB;0;53.06314;8.92729
Ellenerbrok-Schevemoor;;HB;0;53.07201;8.94982
Ellenfeld;;BY;0;49.83902;12.424
Ellenfurt;;BW;0;47.81987;9.37394
Ellenried;;BY;0;48.19048;10.58593
Ellens;;NI;0;53.4508;8.00891
Ellensberg;;BY;0;47.78917;10.29948
Ellensen;;NI;0;51.80502;9.7419
Ellenserdammersiel;;NI;0;53.43457;8.05165
Ellenstedt;;NI;0;52.81314;8.40918
Ellenweiler;;BW;0;48.99672;9.47459
Ellenz;;RP;0;50.11667;7.23333
Eller;Duesseldorf-Eller;NW;0;51.2;6.85
Eller;;RP;0;50.10103;7.14326
Ellerazhofen;;BW;0;47.81573;9.94574
Ellerbach;;ST;0;51.26669;12.11242
Ellerbach;;BY;0;48.93214;13.21179
Ellerbeck;;NI;0;52.25976;8.25286
Ellerbrook;;SH;0;54.03333;9.15
Ellerbrook;Ellerbrock|Ellerbrok;NI;0;52.98183;7.81737
Ellerbruch;;NI;0;53.71444;9.05464
Ellerbusch;;NW;0;52.20923;8.68295
Ellerchenhausen;;NI;0;52.79607;8.55251
Ellerding;;BY;0;47.99075;12.33323
Ellerhof;;SL;0;49.45788;6.66307
Elleringhausen;;NW;0;51.33734;8.54318
Elleringhausen;;HE;0;51.32155;9.00887
Ellern;;NW;0;51.72665;6.51306
Ellerndorf;;NI;0;52.97475;10.31221
Ellerort;;NW;0;52.24168;8.51752
Ellers;;HE;0;50.45936;9.61338
Ellersberg;;BY;0;48.31009;13.0148
Ellersdorf;;SN;0;51.06184;14.45105
Ellersdorf;;BY;0;49.78537;10.87724
Ellersell;Kolonie Ellersell;ST;0;52.3512;11.31647
Ellersell (Colbitz);Ellersell;ST;0;52.34352;11.64834
Ellershagen;;BB;0;53.2103;12.29187
Ellershagen Ausbau;;BB;0;53.22029;12.31535
Ellershausen;Ellershausen bei Munden|Ellershausen bei Münden;NI;0;51.51042;9.67962
Ellershausen;;HE;0;51.30076;9.95983
Ellerting;;BY;0;48.10102;12.59638
Ellerüh;Elleruh;SH;0;54.63783;9.96727
Elles;;RP;0;50.69634;7.44917
Ellewick;;NW;0;52.06492;6.76794
Ellgassen;;BY;0;47.6;9.9
Ellhausen;;NW;0;50.85361;7.24871
Ellhofen;;BY;0;47.60088;9.95816
Ellichleben;;TH;0;50.81691;11.13715
Elliehausen;;NI;0;51.54999;9.87034
Ellierode;;NI;0;51.83806;10.05712
Ellighofen;;BW;0;48.16667;9.71667
Ellighofen;;BY;0;48.00091;10.8343
Ellingen;;BB;0;53.34848;13.83258
Ellingen;;NI;0;53.01933;9.78837
Ellingen;;RP;0;50.54856;7.50917
Ellingerode;;HE;0;51.32997;9.821
Ellinghausen;;NI;0;52.83216;9.62038
Ellinghausen;;NW;0;51.5546;7.42688
Ellinghorst;;NW;0;51.55979;6.95475
Ellingsen;;NW;0;51.6158;8.09832
Ellingshausen;;HE;0;50.95593;9.52337
Ellingstedtfeld;;SH;0;54.48311;9.40953
Ellmannsdorf;;BY;0;49.18266;11.43557
Ellmannsweiler;;BW;0;48.10885;9.86402
Ellmau;;BY;0;47.68438;11.79153
Ellmendingen;;BW;0;48.90118;8.57586
Ellmenegg;;BW;0;47.71724;8.17201
Ellmeney;;BW;0;47.8104;10.10019
Ellmosen;;BY;0;47.8794;12.02325
Ellnrode;;HE;0;50.99208;8.97695
Ellrichsbronn;;BW;0;48.96343;10.41482
Ellrichshausen;;BW;0;49.17732;10.14413
Ellringen;;NI;0;53.22332;10.70329
Ellund;;SH;0;54.79559;9.30997
Ellund-Ost;;SH;0;54.7956;9.32446
Ellund-West;;SH;0;54.79576;9.28036
Ellwang;;BY;0;48.02449;11.16005
Ellwerath;;RP;0;50.17988;6.42385
Ellwichtern;;BY;0;48.33514;12.46239
Ellwingshofen;;BY;0;49.43081;10.20669
Ellworth;Ellwort;SH;0;54.33963;8.94215
Ellwürden;Ellwurden;NI;0;53.47787;8.45196
Elm;;NI;0;53.51891;9.20608
Elm;;HE;0;50.36085;9.5557
Elm;;SL;0;49.29981;6.84251
Elmarshausen;;HE;0;51.34482;9.1838
Elmatried;;BY;0;47.727;10.25173
Elmau;;BY;0;47.45998;11.17985
Elmberg;;BY;0;48.85966;13.45057
Elme;;BW;0;48.09882;8.0587
Elmelage;;NI;0;52.73369;8.20576
Elmeloh;;NI;0;53.05779;8.59134
Elmenau;;BW;0;47.65489;9.66642
Elmendorf;;NI;0;53.2175;8.00932
Elmenhorst;;NW;0;51.87773;7.80359
Elmenhorst Anteil;;MV;0;54.15;12.01667
Elmenthal;;TH;0;50.79469;10.40409
Elmer Hohenmoor;;NI;0;53.50768;9.24962
Elmerdamm;;NI;0;53.49879;9.18513
Elmering;;BY;0;48.82591;12.9966
Elmischwang;;BY;0;48.28294;10.62322
Elmshagen;;HE;0;51.26023;9.31806
Elmshausen;;HE;0;50.85918;8.61541
Elnhausen;;HE;0;50.81087;8.69173
Elnrode;;HE;0;50.96122;9.16194
Elp;;NW;0;51.2075;6.99616
Elpe;;NW;0;51.27711;8.44591
Elpenrod;;HE;0;50.66557;9.08254
Elpersbüttelerdeich;Elpersbuttelerdeich;SH;0;54.06909;9.01467
Elpersbüttelerdonn;;SH;0;54.06469;9.0742
Elpersdorf;;BY;0;49.27725;10.5178
Elpersheim;;BW;0;49.46944;9.87278
Elpershofen;;BW;0;49.22289;9.90147
Elperting;;BY;0;47.84624;12.30651
Elsa;;BY;0;50.33966;10.81795
Elsbach;;RP;0;50.57134;7.44362
Elsbach;;HE;0;49.65308;8.9643
Elsbeth;;BY;0;48.13484;12.31188
Elschbach;;RP;0;49.41669;7.43195
Elschbacherhof;;RP;0;49.42048;7.43267
Elsdorf;;SH;0;54.25798;9.52916
Elsdorf;;ST;0;51.78197;11.97884
Elsdorf;;SN;0;50.96667;12.71667
Elsebeck;;ST;0;52.42765;11.3027
Elseck;;NW;0;52.28476;7.57916
Elsen;;NW;0;52.07708;8.63345
Elsenau;;BB;0;52.95591;13.73633
Elsenbach;;BY;0;48.39148;12.49403
Elsenberg;;BY;0;49.69311;11.11688
Elsengrund;;BE;0;52.46243;13.59551
Elsenroth;;NW;0;50.93099;7.52814
Elsensee;;SH;0;53.7153;9.90772
Elsenthal;;BY;0;48.84444;13.37109
Elsenz;;BW;0;49.17833;8.83227
Elser Heide;;NW;0;51.7416;8.67488
Elser Holz;;NW;0;51.72025;8.67782
Elsey;;NW;0;51.36667;7.56667
Elsflethersand;;NI;0;53.22851;8.47308
Elsgrund;;BB;0;52.51667;13.01667
Elsheim;;RP;0;49.91759;8.12434
Elshof;;ST;0;52.69548;12.16521
Elsholz;;BB;0;52.19735;12.96379
Elsig;;NW;0;50.66632;6.74114
Elsing;;BY;0;49.25829;12.64064
Elskoperaltendeich;Elskoper Altendeich;SH;0;53.80313;9.46829
Elslaake;Meierei Elslaake;BB;0;52.6948;12.37902
Elsling;;BY;0;48.36132;12.94807
Elsoff;Elsoft;NW;0;51.02323;8.51051
Elspe;;NW;0;51.15365;8.05201
Elstal;;BB;0;52.5425;12.98795
Elsten;;NI;0;52.78007;8.06604
Elsterheide;;SN;0;51.50564;14.22815
Elstermoor;;NI;0;52.75671;8.0707
Elsterode;Hoske;SN;0;51.36524;14.26455
Elstertal;;TH;0;50.85;12.08333
Elsterwerda-Biehla;Biehla;BB;0;51.47079;13.51224
Elsthal;;BB;0;52.07992;13.17821
Elstorf;;NI;0;53.42645;9.78482
Elte;;NW;0;52.24201;7.52295
Elten;;NW;0;51.87179;6.16018
Eltern;;NI;0;52.68051;7.5168
Elters;;HE;0;50.57975;9.88091
Eltersdorf;;SH;0;53.83333;10.45
Eltersdorf;;BY;0;49.55161;10.98976
Eltershofen;;BW;0;49.1397;9.76311
Eltheim;;BY;0;48.98637;12.30931
Eltingen;;BW;0;48.78758;9.00943
Eltingshausen;;BY;0;50.15798;10.12192
Eltmannsee;;HE;0;51.09537;9.82949
Eltmannshausen;;HE;0;51.18509;9.98808
Eltze;;NI;0;52.45413;10.26295
Eltzerhöfe;Eltzerhofe|Eltzerhohe|Eltzerhöhe;RP;0;50.21097;7.25408
Elve;;NW;0;52.05629;8.05294
Elvekum;;NW;0;51.14773;6.75125
Elverdissen;;NW;0;52.0793;8.65173
Elverlingsen;;NW;0;51.27386;7.70676
Elversberg;;SL;0;49.31437;7.12844
Elversdorf;;ST;0;52.51385;11.87444
Elvershausen;;NI;0;51.70779;10.09563
Elvert;;NW;0;51.81657;7.43489
Elvese;;NI;0;51.66274;9.94607
Elzenberg;;SN;0;50.82187;12.55481
Elzerath;;RP;0;49.83544;7.07571
Elzhausen;;BW;0;49.19401;9.81657
Embach;;BY;0;48.95757;12.17628
Emberg;;BW;0;48.6934;8.66761
Embken;;NW;0;50.68475;6.57665
Embservie;Embser Vie;NI;0;53.04197;9.03279
Emelsdorf;;BY;0;49.61001;10.73225
Emen;;NI;0;52.8139;7.25544
Emerfeld;;BW;0;48.16888;9.31803
Emerkam;;BY;0;48.28677;12.42785
Emerlanden;;BW;0;47.75671;10.11066
Emern;;NI;0;52.90963;10.66592
Emershofen;;BY;0;48.27234;10.12476
Emersleben;;ST;0;51.92961;11.13949
Emertsham;;BY;0;48.06983;12.48918
Emetzheim;;BY;0;49.01606;10.93436
Emhof;;BY;0;49.23761;11.93047
Emilienfelde;;BB;0;52.90031;13.40598
Emilienhof;;MV;0;53.85527;13.51465
Emilienhof;;BB;0;52.89446;12.58587
Emishalden;Emishalde;BW;0;47.99316;9.98633
Emkum;;NW;0;51.75116;7.34264
Emlichheimer Wösten;Emlichheimer Weusten|Emlichheimer Wosten;NI;0;52.64203;6.86862
Emling;;BY;0;47.92629;12.03269
Emmelhofen;;BW;0;47.79497;9.89593
Emmelkamp;;NW;0;51.68766;6.9332
Emmeln;;NI;0;52.78683;7.28107
Emmelndorf;;NI;0;53.39402;9.98504
Emmelsbüll;Emmelsbull;SH;0;54.8105;8.69564
Emmelsum;;NW;0;51.62213;6.62117
Emmelweiler;;BW;0;47.76667;9.63333
Emmen;;NI;0;53.38701;9.7067
Emmenhausen;;NI;0;51.58254;9.83079
Emmenhausen;;BY;0;47.99751;10.80121
Emmenthal;;BY;0;48.39319;10.23102
Emmerborn;;NI;0;51.85414;9.67371
Emmereis;;BY;0;47.60164;10.32499
Emmerichenhain;;RP;0;50.63034;8.06826
Emmerichshofen;;BY;0;50.09454;9.00754
Emmerichsthal;;BY;0;50.21645;9.56625
Emmeringen;;ST;0;52.0482;11.25402
Emmerke;;NI;0;52.16664;9.86898
Emmerkofen;;BY;0;47.8722;11.54174
Emmern;;NI;0;52.05175;9.37649
Emmeroth;;RP;0;49.89342;7.16083
Emmersdorf;;BY;0;49.04458;12.64297
Emmershausen;;HE;0;50.36572;8.3757
Emmerstedt;;NI;0;52.24357;10.96384
Emmersweiler;;SL;0;49.18176;6.85598
Emmerszell;;BY;0;49.09533;12.59602
Emmerthal;;BY;0;48.958;11.71844
Emmerting;;BY;0;48.19725;12.77058
Emmertsbühl;Emmertsbuhl;BW;0;49.28836;10.00935
Emmertsgrund;;BW;0;49.36569;8.70315
Emmertshof;;BW;0;49.22205;9.58815
Emming;;BY;0;48.74468;13.17473
Emmingen;;NI;0;53.00065;9.98689
Emmingen;;BW;0;48.58366;8.73472
Emmingen ab Egg;Emmingen;BW;0;47.92988;8.8519
Emminghausen;;NW;0;51.10607;7.20194
Empede;;NI;0;52.53606;9.46455
Empel;Empe;NW;0;51.79698;6.41814
Empelde;;NI;0;52.34258;9.66471
Empertsreut;;BY;0;48.79054;13.47283
Empfershausen;;HE;0;51.17784;9.54615
Empfing;;BY;0;47.88067;12.63757
Empling;;BY;0;48.22462;12.33001
Empte;;NW;0;51.87824;7.29785
Ems;;NW;0;51.8988;8.31536
Emscher-Lippe;Lippe;NW;0;51.63333;7.33333
Emsdorf;;ST;0;51.48858;12.17102
Emsdorf;;HE;0;50.86773;8.98724
Emsen;;NI;0;53.38334;9.86198
Emsgritt;;BY;0;47.5968;9.80791
Emsholz;;NI;0;53.03661;9.06233
Emsing;;BY;0;48.9979;11.26305
Emskeim;;BY;0;48.80504;11.02399
Emst-Bissingheim;Bissingheim;NW;0;51.35339;7.51417
Emstadt;;TH;0;50.35512;10.9826
Emstal;;HE;0;51.24641;9.25776
Emstekerfeld;;NI;0;52.8413;8.08014
Enchendorf;;BY;0;48.77428;12.86024
Enchenreuth;;BY;0;50.23979;11.62148
End;;NW;0;51.23815;6.26805
End;;BY;0;50.06196;11.07327
Endach;;BY;0;48.36326;12.75054
Endau;;BY;0;48.53194;13.34333
Endbogen;;BY;0;48.91627;12.96889
Ende;;NW;0;51.42299;7.44433
Endebruch;;NW;0;51.06667;6.06667
Endeholz;;NI;0;52.71898;10.31451
Endel;;NI;0;52.86252;8.27022
Endeln;;NW;0;51.75158;6.97392
Endenburg;;BW;0;47.71352;7.73515
Enderbach;;BW;0;48.85684;9.74148
Endermettingen;;BW;0;47.70196;8.33823
Enderndorf;;BY;0;49.1478;10.9162
Endersen;;BW;0;47.75;9.78333
Endesbach;;BW;0;47.69378;9.86485
Endfellen;Endfelln;BY;0;48.17839;12.70205
Endham;;BY;0;48.35245;12.05289
Endingen;;MV;0;54.24422;12.90226
Endlau;;BY;0;48.69333;13.07972
Endlfeld;;BY;0;49.06076;11.92952
Endlhausen;;BY;0;47.9436;11.5759
Endlkirchen;;BY;0;48.3048;12.76395
Endorf;;ST;0;51.71299;11.37538
Endorf;;NW;0;51.29197;8.03779
Endorf;;BY;0;49.07763;11.86953
Endringhausen;;NW;0;51.19575;7.24286
Endsee;;BY;0;49.44533;10.23888
Endsfelden;;BY;0;48.53769;13.68201
Endsgraben;;BY;0;48.32664;12.26455
Endstall;;BY;0;47.74077;11.94643
Enerke;;NW;0;51.3608;7.38207
Eng;;BY;0;48.85375;12.804
Engar;;NW;0;51.54605;9.10584
Engberg;;BY;0;48.44301;12.87982
Engbrück;;NW;0;51.19548;6.52992
Engbüttel;;NI;0;53.69104;8.50915
Enge;;SH;0;54.72703;8.97984
Enge-Sande;;SH;0;54.73333;9.98333
Engedey;Engedei;BY;0;47.6159;12.94827
Engefeld;;SH;0;54.73333;8.96667
Engehausen;;NI;0;52.68872;9.69982
Engehöll;;RP;0;50.09581;7.71204
Engelade;;NI;0;51.87785;10.13735
Engelage;;NW;0;52.38727;8.52956
Engelau;;SH;0;54.25905;10.54557
Engelbach;;HE;0;50.92429;8.60839
Engelbarzell;;BY;0;49.06534;12.54333
Engelberg;;BW;0;48.79018;9.46571
Engelbleck;;NW;0;51.21551;6.4656
Engelboldshofen;;BW;0;47.76568;9.96704
Engelbolz;;BY;0;47.68646;10.60692
Engelbostel;Engelbossel;NI;0;52.44761;9.66042
Engelbrechtsmühle;;BY;0;48.36587;11.40031
Engelbrechtsmünster;Engelbrechtsmunster;BY;0;48.6937;11.63371
Engeldorf;;NW;0;50.99972;7.25398
Engelern;;NI;0;52.47959;7.75448
Engelfangen;;SL;0;49.29307;6.90813
Engelgau;;NW;0;50.49487;6.67742
Engelhardsberg;Engelhardtsberg|Engelhartsberg;BY;0;49.79722;11.2936
Engelhardshausen;;BW;0;49.27477;10.03157
Engelhardsweiler;;BW;0;48.97253;10.07854
Engelhardtsgrün;;SN;0;50.38301;12.03245
Engelharz;;BY;0;47.86966;10.13792
Engelhelms;;HE;0;50.51468;9.71329
Engelhofen;;BW;0;49.0255;9.84719
Engelhorst;;NI;0;52.65294;7.95609
Engelitz;;BY;0;47.66757;9.85293
Engelitz;;BW;0;47.66544;9.7633
Engelmannsreuth;;BY;0;49.81249;11.64968
Engelmess;;BY;0;49.92523;11.44509
Engeln;;RP;0;50.42664;7.14891
Engelnstedt;;NI;0;52.1705;10.35445
Engelpolz;;BY;0;47.59672;10.31999
Engelport;;RP;0;50.13333;7.28333
Engelreiching;;BY;0;48.74359;13.18759
Engelreuth;;BY;0;49.09371;11.07405
Engelrod;;HE;0;50.57884;9.26364
Engelsbach;;TH;0;50.84986;10.60642
Engelsberg;;RP;0;50.02399;7.02878
Engelsbroich;;NW;0;50.91667;7.16667
Engelsburg;;BB;0;53.12476;13.60116
Engelsburg;;ST;0;51.48903;11.26823
Engelsburg;;HE;0;50.45845;9.62878
Engelsby;;SH;0;54.79509;9.47814
Engelschwand;;BW;0;47.68116;8.03197
Engelsdorf;;SN;0;51.33438;12.48215
Engelsdorf;;RP;0;50.04196;6.25502
Engelsdorf;;BY;0;49.44162;11.91862
Engelshagen;;NW;0;51.16178;7.31517
Engelshof;;ST;0;52.85486;11.90645
Engelshof;;RP;0;49.45;7.75
Engelsholt;;NW;0;51.17892;6.40978
Engelshütt;;BY;0;49.20714;13.03218
Engelswacht;;MV;0;54.20899;13.16737
Engelswies;;BW;0;48.04268;9.13462
Engelwarz;;BY;0;47.65358;10.19644
Engenau;;TH;0;50.50565;10.84476
Engenberg;;BY;0;47.62676;9.90638
Engenhahn;;HE;0;50.17388;8.24969
Engenreute;;BW;0;47.86116;9.72202
Engensen;;NI;0;52.49862;9.94331
Engenstein;;TH;0;50.49629;10.85422
Engenthal;;BY;0;50.13285;9.99722
Engenweiler;;BW;0;48.03507;9.52863
Engeo;;NI;0;53.47235;9.13243
Engerazhofen;;BW;0;47.77253;9.97907
Engerda;;TH;0;50.78824;11.40286
Engerfeld;;NW;0;51.0778;7.1967
Engerhafe;;NI;0;53.48345;7.30346
Engerling;;BY;0;47.96438;11.91429
Engern;;NI;0;52.19382;9.11024
Engerndorf;;BY;0;47.78782;12.32007
Engerode;;NI;0;52.08805;10.37315
Engers;;RP;0;50.43106;7.54415
Engersdorf;;BY;0;48.44787;12.63407
Engershausen;;NW;0;52.309;8.498
Engertsham;;BY;0;48.47736;13.35912
Engertshofen;;BY;0;48.34611;10.55473
Engertsöd;Engertsod;BY;0;48.33473;13.2039
Engetried;;BY;0;47.92965;10.39639
Engetsweiler;;BW;0;47.63333;9.78333
Engetweiler;;BW;0;47.86124;9.78112
Engfurt;;BY;0;48.27913;12.61073
Enggrub;;BY;0;48.2831;12.78692
Enghausen;;BY;0;48.53869;11.9053
Engishausen;;BY;0;48.10857;10.27398
Engkofen;;BY;0;48.52808;12.47944
England;;SH;0;54.49173;8.87844
England;;NW;0;52.21667;7.03333
England;;NI;0;53.02213;8.37197
Englboldsdorf;;BY;0;48.64266;13.47055
Englburg;;BY;0;48.73016;13.34035
Engle;;BY;0;47.72223;10.96609
Englerts;;BW;0;47.96332;9.76376
Englertshofen;;BY;0;48.24574;11.20108
Engleshof;;BY;0;49.6027;12.20989
Englfing;;BY;0;48.77454;13.17149
Englhausen;;BY;0;48.15457;12.44694
Engling;;BY;0;47.91513;12.27284
Englischer Garten Süd;;BY;0;48.14805;11.59195
Englisweiler;;BW;0;48.0181;9.94358
Englmannsberg;;BY;0;48.58838;12.6176
Englmannsbrunn;;BY;0;49.36454;12.67155
Englmannszell;;BY;0;48.60019;11.41122
Englmeng;;BY;0;48.07561;12.02188
Englpolding;;BY;0;48.28154;11.99879
Englschalking;;BY;0;48.15761;11.64843
Englschalling;;BY;0;48.30584;12.23383
Englöd;Englod;BY;0;48.47973;13.18094
Engolding;;BY;0;48.30748;12.3555
Engolling;;BY;0;48.79423;13.10154
Engratsried;;BY;0;47.75811;10.57065
Engstenberg;;NW;0;51.04072;7.09695
